Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1997-09-09,70.0,71.0,68.25,68.5,70.01862745098,25500.0,108.0,1785475.0,,,2.75,-1.5
1997-09-08,70.0,72.0,69.75,71.25,71.204861111111,57600.0,190.0,4101400.0,,,2.25,1.25
1997-09-05,68.5,71.25,68.0,71.25,69.798111510791,55600.0,134.0,3880775.0,,,3.25,2.75
1997-09-04,68.0,68.5,67.0,67.75,67.672764227642,12300.0,63.0,832375.0,,,1.5,-0.25
1997-09-03,67.5,69.25,67.5,68.0,68.57012195122,16400.0,83.0,1124550.0,,,1.75,0.5
1997-09-02,68.0,69.0,66.75,68.0,67.5,18200.0,93.0,1228500.0,,,2.25,0.0
1997-09-01,69.5,69.75,67.0,68.0,68.14552238806,20100.0,89.0,1369725.0,,,2.75,-1.5
1997-08-29,66.5,70.0,65.5,67.75,67.417610619469,113000.0,235.0,7618190.0,,,4.5,1.25
1997-08-28,65.75,66.75,65.0,66.5,65.794230769231,26000.0,134.0,1710650.0,,,1.75,0.75
1997-08-27,66.5,66.5,65.0,65.5,65.724038461538,26000.0,99.0,1708825.0,,,1.5,-1.0
1997-08-26,66.5,66.5,64.75,65.25,65.301771117166,36700.0,156.0,2396575.0,,,1.75,-1.25
1997-08-22,69.0,70.5,65.5,66.75,68.015995260664,42200.0,183.0,2870275.0,,,5.0,-2.25
1997-08-21,70.0,71.0,68.5,70.75,69.957258064516,31000.0,134.0,2168675.0,,,2.5,0.75
1997-08-20,70.0,70.5,68.5,69.5,69.2907239819,22100.0,101.0,1531325.0,,,2.0,-0.5
1997-08-19,71.0,71.25,70.25,71.0,70.904666666667,37500.0,134.0,2658925.0,,,1.0,0.0
1997-08-14,72.0,72.5,71.5,72.0,71.976101218369,106700.0,207.0,7679850.0,,,1.0,0.0
1997-08-13,71.25,72.25,70.5,72.0,71.361946902655,56500.0,200.0,4031950.0,,,1.75,0.75
1997-08-12,74.0,74.0,71.5,72.0,72.301510989011,36400.0,158.0,2631775.0,,,2.5,-2.0
1997-08-11,74.5,74.5,73.5,73.75,73.970588235294,18700.0,101.0,1383250.0,,,1.0,-0.75
1997-08-08,74.0,75.0,73.25,74.0,73.91154233871,99200.0,259.0,7332025.0,,,1.75,0.0
1997-08-07,75.0,75.25,74.5,75.0,74.876829268293,143500.0,341.0,10744825.0,,,0.75,0.0
1997-08-06,75.75,76.25,74.5,75.0,75.206937799043,104500.0,429.0,7859125.0,,,1.75,-0.75
1997-08-05,76.0,76.5,74.25,75.5,75.612740805604,114200.0,376.0,8634975.0,,,2.25,-0.5
1997-08-04,75.0,75.75,74.25,75.25,75.184257602862,111800.0,358.0,8405600.0,,,1.5,0.25
1997-08-01,74.25,74.75,74.0,74.0,74.137589928058,83400.0,285.0,6183075.0,,,0.75,-0.25
1997-07-31,74.0,74.25,73.75,74.0,74.045518207283,35700.0,169.0,2643425.0,,,0.5,0.0
1997-07-30,73.5,74.0,73.5,74.0,73.705521472393,81500.0,223.0,6007000.0,,,0.5,0.5
1997-07-29,74.0,74.0,73.0,73.5,73.480830670927,31300.0,153.0,2299950.0,,,1.0,-0.5
1997-07-28,74.75,75.5,73.75,74.0,74.282608695652,89700.0,246.0,6663150.0,,,1.75,-0.75
1997-07-25,73.0,74.5,73.0,74.5,73.60303030303,115500.0,359.0,8501150.0,,,1.5,1.5
1997-07-24,74.0,74.25,73.5,74.0,73.926854395604,145600.0,382.0,10763750.0,,,0.75,0.0
1997-07-23,74.0,74.25,72.5,74.0,73.554772727273,110000.0,384.0,8091025.0,,,1.75,0.0
1997-07-22,70.5,73.0,70.25,73.0,71.582070707071,158400.0,454.0,11338600.0,,,2.75,2.5
1997-07-21,70.0,70.5,69.25,70.25,70.01844783715,78600.0,195.0,5503450.0,,,1.25,0.25
1997-07-18,71.0,71.0,68.75,71.0,69.626727115717,115800.0,253.0,8062775.0,,,2.25,0.0
1997-07-17,70.75,71.0,70.0,71.0,70.66881443299,77600.0,215.0,5483900.0,,,1.0,0.25
1997-07-16,70.25,71.0,69.25,70.5,69.96129707113,47800.0,215.0,3344150.0,,,1.75,0.25
1997-07-15,68.5,70.0,68.5,69.75,69.373783783784,92500.0,296.0,6417075.0,,,1.5,1.25
1997-07-14,67.25,70.0,67.25,69.0,69.277882797732,52900.0,177.0,3664800.0,,,2.75,1.75
1997-07-11,69.5,72.25,69.25,70.75,70.715573770492,152500.0,544.0,10784125.0,,,3.0,1.25
1997-07-10,76.0,76.0,70.75,70.75,72.461598138092,257800.0,821.0,18680600.0,,,5.25,-5.25
1997-07-09,66.0,72.5,65.75,72.5,70.515527256479,671400.0,1253.0,47344125.0,,,6.75,6.5
1997-07-08,64.75,66.0,64.5,66.0,65.464691046658,158600.0,420.0,10382700.0,,,1.5,1.25
1997-07-07,66.5,67.0,64.75,65.0,66.1,212000.0,498.0,14013200.0,,,2.25,-1.5
1997-07-04,64.5,65.5,63.25,65.0,64.592237527923,268600.0,505.0,17349475.0,,,2.25,0.5
1997-07-03,65.0,65.25,62.75,64.0,64.121794871795,113100.0,410.0,7252175.0,,,2.5,-1.0
1997-07-02,63.5,66.25,63.25,65.0,64.902490083737,226900.0,667.0,14726375.0,,,3.0,1.5
1997-07-01,62.0,64.0,62.0,63.75,63.238778054863,120300.0,367.0,7607625.0,,,2.0,1.75
1997-06-30,61.5,62.0,61.25,61.75,61.768382352941,20400.0,80.0,1260075.0,,,0.75,0.25
1997-06-27,61.75,62.25,61.0,61.25,61.50198938992,37700.0,156.0,2318625.0,,,1.25,-0.5
1997-06-26,61.5,62.25,61.25,62.0,61.859413202934,40900.0,167.0,2530050.0,,,1.0,0.5
1997-06-25,62.5,62.5,61.25,61.25,61.668190127971,54700.0,205.0,3373250.0,,,1.25,-1.25
1997-06-24,62.5,62.75,62.0,62.25,62.370515695067,44600.0,164.0,2781725.0,,,0.75,-0.25
1997-06-23,63.25,63.5,62.0,62.25,62.536585365854,36900.0,137.0,2307600.0,,,1.5,-1.0
1997-06-20,64.0,64.25,63.5,63.5,63.849248927039,46600.0,142.0,2975375.0,,,0.75,-0.5
1997-06-19,64.0,64.25,63.75,64.0,63.989031078611,54700.0,164.0,3500200.0,,,0.5,0.0
1997-06-18,65.0,65.0,64.0,64.0,64.525351014041,64100.0,175.0,4136075.0,,,1.0,-1.0
1997-06-17,63.75,65.0,63.75,64.75,64.52430972389,83300.0,234.0,5374875.0,,,1.25,1.0
1997-06-16,65.0,65.0,63.0,64.0,63.968819599109,89800.0,327.0,5744400.0,,,2.0,-1.0
1997-06-13,64.25,65.75,64.0,64.5,64.983617904938,216700.0,598.0,14081950.0,,,1.75,0.25
1997-06-12,64.25,64.5,63.5,64.25,64.029456193353,66200.0,189.0,4238750.0,,,1.0,0.0
1997-06-11,63.25,64.5,63.25,64.0,64.056558585114,135700.0,388.0,8692475.0,,,1.25,0.75
1997-06-10,63.0,63.75,63.0,63.25,63.435382685069,79700.0,258.0,5055800.0,,,0.75,0.25
1997-06-09,64.25,64.25,63.0,63.0,63.378263337117,88100.0,314.0,5583625.0,,,1.25,-1.25
1997-06-06,62.0,63.25,61.25,63.0,61.978856328856,245700.0,602.0,15228205.0,,,2.0,1.0
1997-06-05,63.75,63.75,61.25,62.25,62.068226600985,304500.0,547.0,18899775.0,,,2.5,-1.5
1997-06-04,63.0,64.5,60.75,62.25,62.572739295751,604900.0,1318.0,37850250.0,,,3.75,-0.75
1997-06-03,60.0,62.5,59.25,62.5,60.719312829039,360900.0,956.0,21913600.0,,,3.25,2.5
1997-06-02,57.75,60.5,57.75,60.0,59.256448412698,201600.0,552.0,11946100.0,,,2.75,2.25
1997-05-30,55.5,57.0,55.25,56.5,55.902756508423,65300.0,207.0,3650450.0,,,1.75,1.0
1997-05-29,55.25,56.5,54.5,55.75,55.466267523364,171200.0,156.0,9495825.0,,,2.0,0.5
1997-05-28,55.75,55.75,54.5,55.0,55.137320093861,156401.0,246.0,8623532.0,,,1.25,-0.75
1997-05-27,57.0,57.25,55.5,55.75,56.265400410678,48700.0,165.0,2740125.0,,,1.75,-1.25
1997-05-26,56.75,57.75,56.75,57.25,57.214476021314,56300.0,177.0,3221175.0,,,1.0,0.5
1997-05-23,57.25,57.75,56.75,57.0,57.322697606962,137900.0,315.0,7904800.0,,,1.0,-0.25
1997-05-22,58.5,58.75,57.25,57.75,57.765781563126,99800.0,236.0,5765025.0,,,1.5,-0.75
1997-05-21,61.25,61.25,58.75,59.0,59.976942514214,158300.0,485.0,9494350.0,,,2.5,-2.25
1997-05-20,59.5,62.5,58.25,60.5,60.523205320345,533800.0,1100.0,32307287.0,,,4.25,1.0
1997-05-19,61.0,61.0,59.0,59.25,59.910277061856,155200.0,216.0,9298075.0,,,2.0,-1.75
1997-05-16,59.5,60.25,59.25,59.5,59.864606741573,89000.0,325.0,5327950.0,,,1.0,0.0
1997-05-15,59.5,60.25,58.5,60.0,59.752297794118,54400.0,190.0,3250525.0,,,1.75,0.5
1997-05-14,60.25,61.0,58.5,60.25,59.573770491803,85400.0,300.0,5087600.0,,,2.5,0.0
1997-05-13,58.75,60.75,58.75,60.5,59.889645776567,73400.0,289.0,4395900.0,,,2.0,1.75
1997-05-12,63.25,63.25,58.25,59.5,60.074670824671,144300.0,425.0,8668775.0,,,5.0,-3.75
1997-05-09,63.5,63.5,61.0,62.0,62.743456276026,168100.0,501.0,10547175.0,,,2.5,-1.5
1997-05-07,58.0,58.25,57.75,57.75,57.998138957816,40300.0,145.0,2337325.0,,,0.5,-0.25
1997-05-06,58.0,58.25,57.5,58.0,57.768258426966,71200.0,191.0,4113100.0,,,0.75,0.0
1997-05-05,57.5,58.25,57.5,58.0,57.665856031128,102800.0,235.0,5928050.0,,,0.75,0.5
1997-05-02,57.0,58.5,57.0,58.5,57.466318785579,105400.0,248.0,6056950.0,,,1.5,1.5
1997-04-30,58.0,59.0,57.5,57.5,58.027364864865,74000.0,249.0,4294025.0,,,1.5,-0.5
1997-04-29,57.0,57.25,56.75,57.0,56.998514851485,50500.0,171.0,2878425.0,,,0.5,0.0
1997-04-28,56.25,57.25,56.25,57.0,56.912023460411,68200.0,195.0,3881400.0,,,1.0,0.75
1997-04-25,56.5,56.75,55.75,55.75,56.253856942496,71300.0,263.0,4010900.0,,,1.0,-0.75
1997-04-24,57.0,57.5,56.5,56.75,56.90478424015,53300.0,208.0,3033025.0,,,1.0,-0.25
1997-04-23,58.0,58.0,57.0,57.0,57.313596491228,91200.0,302.0,5227000.0,,,1.0,-1.0
1997-04-22,58.0,58.5,57.0,58.0,57.794557416268,167200.0,521.0,9663250.0,,,1.5,0.0
1997-04-21,57.0,57.75,56.0,57.5,56.806778929188,115800.0,427.0,6578225.0,,,1.75,0.5
1997-04-17,52.5,56.0,52.5,55.75,54.554821600771,103700.0,405.0,5657335.0,,,3.5,3.25
1997-04-15,51.75,52.0,51.0,52.0,51.70580474934,37900.0,149.0,1959650.0,,,1.0,0.25
1997-04-12,51.25,51.5,50.5,51.0,50.988165680473,16900.0,83.0,861700.0,,,1.0,-0.25
1997-04-11,49.75,52.0,49.75,52.0,50.59730017762,56300.0,174.0,2848628.0,,,2.25,2.25
1997-04-10,51.75,51.75,49.5,50.75,50.312957540264,68300.0,207.0,3436375.0,,,2.25,-1.0
1997-04-09,51.0,52.0,51.0,52.0,51.43202247191,44500.0,172.0,2288725.0,,,1.0,1.0
1997-04-07,50.0,50.5,49.75,50.25,50.008861940299,53600.0,120.0,2680475.0,,,0.75,0.25
1997-04-04,49.0,50.5,49.0,50.25,50.052479338843,60500.0,220.0,3028175.0,,,1.5,1.25
1997-04-03,49.0,50.5,49.0,50.25,49.917328042328,37800.0,160.0,1886875.0,,,1.5,1.25
1997-04-02,47.0,49.0,47.0,49.0,48.496683250415,60300.0,208.0,2924350.0,,,2.0,2.0
1997-04-01,45.0,46.5,44.0,46.25,46.099567099567,46200.0,196.0,2129800.0,,,2.5,1.25
1997-03-31,46.5,47.5,46.5,46.5,46.705538221529,64100.0,263.0,2993825.0,,,1.0,0.0
1997-03-28,50.0,52.25,50.0,51.5,50.913522012579,63600.0,207.0,3238100.0,,,2.25,1.5
1997-03-27,49.5,50.25,49.25,50.0,50.45497311828,37200.0,89.0,1876925.0,,,1.0,0.5
1997-03-26,49.0,50.0,48.5,49.75,49.37338362069,46400.0,131.0,2290925.0,,,1.5,0.75
1997-03-25,50.0,50.25,48.0,48.75,48.95871040724,44200.0,164.0,2163975.0,,,2.25,-1.25
1997-03-21,50.0,50.0,48.5,49.0,49.420552677029,57900.0,178.0,2861450.0,,,1.5,-1.0
1997-03-20,49.0,50.0,49.0,49.5,49.448443579767,25700.0,109.0,1270825.0,,,1.0,0.5
1997-03-19,51.0,51.25,49.5,49.75,50.126559714795,56100.0,160.0,2812100.0,,,1.75,-1.25
1997-03-18,51.75,52.25,51.0,51.25,51.423161764706,68000.0,206.0,3496775.0,,,1.25,-0.5
1997-03-17,52.0,52.5,51.25,52.0,51.872050147493,67800.0,179.0,3516925.0,,,1.25,0.0
1997-03-14,51.5,51.75,50.75,51.75,51.219077568134,95400.0,263.0,4886300.0,,,1.0,0.25
1997-03-13,52.75,52.75,51.5,51.75,52.113667117727,73900.0,170.0,3851200.0,,,1.25,-1.0
1997-03-12,51.75,53.25,51.75,52.75,52.418047550432,138800.0,333.0,7275625.0,,,1.5,1.0
1997-03-11,51.75,53.25,51.0,51.25,52.108566329566,168100.0,437.0,8759450.0,,,2.25,-0.5
1997-03-10,52.5,52.5,51.5,52.0,52.227837837838,92500.0,238.0,4831075.0,,,1.0,-0.5
1997-03-06,53.5,54.75,53.5,53.75,54.363613274636,295300.0,520.0,16053575.0,,,1.25,0.25
1997-03-05,55.0,56.0,54.25,54.5,54.789793719212,324800.0,720.0,17795725.0,,,1.75,-0.5
1997-03-04,53.25,54.25,52.5,53.75,53.409644194757,213600.0,706.0,11408300.0,,,1.75,0.5
1997-03-03,52.75,56.5,52.0,53.25,54.74347826087,391000.0,1289.0,21404700.0,,,4.5,0.5
1997-03-01,49.5,52.75,49.5,52.75,51.346818938413,540700.0,1016.0,27763225.0,,,3.25,3.25
1997-02-28,47.5,48.25,46.25,46.75,47.012186629526,71800.0,252.0,3375475.0,,,2.0,-0.75
1997-02-27,45.0,46.5,45.0,46.5,45.394674493063,93700.0,144.0,4253481.0,,,1.5,1.5
1997-02-26,45.0,45.75,44.75,45.0,45.020034843206,57400.0,111.0,2584150.0,,,1.0,0.0
1997-02-25,44.5,45.25,44.5,44.75,44.862325174825,57200.0,144.0,2566125.0,,,0.75,0.25
1997-02-24,45.0,45.0,44.5,44.75,44.775347222222,72000.0,135.0,3223825.0,,,0.5,-0.25
1997-02-21,46.75,46.75,45.25,45.5,45.982142857143,77000.0,206.0,3540625.0,,,1.5,-1.25
1997-02-20,46.75,47.0,46.25,46.5,46.702456418384,63100.0,128.0,2946925.0,,,0.75,-0.25
1997-02-19,47.0,47.25,46.25,47.0,46.826555023923,41800.0,133.0,1957350.0,,,1.0,0.0
1997-02-18,47.5,47.5,46.75,47.0,47.065245478036,38700.0,123.0,1821425.0,,,0.75,-0.5
1997-02-17,47.5,48.0,47.0,47.5,47.475225225225,55500.0,172.0,2634875.0,,,1.0,0.0
1997-02-14,46.75,47.25,46.5,47.25,46.983564013841,57800.0,177.0,2715650.0,,,0.75,0.5
1997-02-13,47.0,47.25,46.5,46.5,46.730919765166,51100.0,105.0,2387950.0,,,0.75,-0.5
1997-02-12,47.0,47.5,46.5,47.5,46.941321499014,50700.0,144.0,2379925.0,,,1.0,0.5
1997-02-11,46.0,47.25,46.0,47.0,46.808333333333,54000.0,151.0,2527650.0,,,1.25,1.0
1997-02-10,46.5,46.5,46.0,46.5,46.053389830508,29500.0,84.0,1358575.0,,,0.5,0.0
1997-02-07,45.5,46.0,45.5,45.75,45.877450980392,30600.0,127.0,1403850.0,,,0.5,0.25
1997-02-06,46.0,46.0,45.5,46.0,45.806,25000.0,94.0,1145150.0,,,0.5,0.0
1997-02-05,47.0,47.0,45.75,45.75,46.182216905901,62700.0,171.0,2895625.0,,,1.25,-1.25
1997-02-04,44.0,46.25,44.0,46.0,45.176061007958,75400.0,216.0,3406275.0,,,2.25,2.0
1997-02-03,45.25,45.25,44.25,44.5,44.638392857143,44800.0,138.0,1999800.0,,,1.0,-0.75
1997-01-31,45.75,46.0,44.5,45.25,45.364454094293,80600.0,313.0,3656375.0,,,1.5,-0.5
1997-01-30,47.0,47.25,46.25,47.0,46.853880157171,101800.0,257.0,4769725.0,,,1.0,0.0
1997-01-29,49.75,50.0,46.5,47.0,47.928001387925,144100.0,431.0,6906425.0,,,3.5,-2.75
1997-01-28,47.5,49.25,47.0,49.25,48.103583916084,171600.0,479.0,8254575.0,,,2.25,1.75
1997-01-27,46.75,52.0,46.0,47.25,46.730464625132,94700.0,266.0,4425375.0,,,6.0,0.5
1997-01-24,45.25,45.5,44.5,45.5,45.034655326768,111700.0,193.0,5030371.0,,,1.0,0.25
1997-01-22,44.0,45.5,43.75,45.5,44.806698774081,114200.0,282.0,5116925.0,,,1.75,1.5
1997-01-21,44.0,44.75,43.5,43.75,44.121657754011,93500.0,308.0,4125375.0,,,1.25,-0.25
1997-01-20,45.75,46.25,44.75,44.75,45.580056179775,89000.0,303.0,4056625.0,,,1.5,-1.0
1997-01-17,44.0,47.25,44.0,44.5,45.41087962963,129600.0,521.0,5885250.0,,,3.25,0.5
1997-01-16,49.5,54.0,44.5,44.75,48.600966069746,212200.0,722.0,10313125.0,,,9.5,-4.75
1997-01-15,46.5,49.75,46.0,49.0,48.105290190036,194700.0,647.0,9366100.0,,,3.75,2.5
1997-01-14,46.5,47.5,45.75,46.75,46.567192600653,91900.0,327.0,4279525.0,,,1.75,0.25
1997-01-13,48.0,48.0,45.75,46.5,46.811145510836,64600.0,314.0,3024000.0,,,2.25,-1.5
1997-01-10,44.0,49.25,44.0,47.0,46.965699548678,155100.0,461.0,7284380.0,,,5.25,3.0
1997-01-09,43.5,44.0,43.0,43.5,43.418011811024,50800.0,126.0,2205635.0,,,1.0,0.0
1997-01-08,42.75,44.0,42.75,43.25,43.208963282937,46300.0,189.0,2000575.0,,,1.25,0.5
1997-01-07,41.75,42.25,41.25,42.25,41.894707207207,44400.0,150.0,1860125.0,,,1.0,0.5
1997-01-06,41.75,42.5,41.25,41.75,41.912347560976,32800.0,124.0,1374725.0,,,1.25,0.0
1997-01-03,41.0,41.5,40.5,41.25,40.98828125,25600.0,102.0,1049300.0,,,1.0,0.25
1997-01-02,42.0,42.5,41.25,41.25,41.849277978339,27700.0,144.0,1159225.0,,,1.25,-0.75
1997-01-01,41.25,42.5,40.75,41.75,41.804938271605,40500.0,169.0,1693100.0,,,1.75,0.5
1996-12-24,39.0,40.25,38.5,40.25,39.585062240664,24100.0,96.0,954000.0,,,1.75,1.25
1996-12-23,38.75,39.25,38.75,39.25,39.040277777778,18000.0,69.0,702725.0,,,0.5,0.5
1996-12-20,38.5,39.0,38.25,39.0,38.661858974359,15600.0,75.0,603125.0,,,0.75,0.5
1996-12-19,38.5,38.5,38.0,38.5,38.284653465347,10100.0,46.0,386675.0,,,0.5,0.0
1996-12-18,38.0,39.25,38.0,38.5,38.666666666667,25200.0,82.0,974400.0,,,1.25,0.5
1996-12-17,38.5,38.5,38.0,38.25,38.280405405405,14800.0,54.0,566550.0,,,0.5,-0.25
1996-12-16,38.0,38.5,38.0,38.5,38.148076923077,13000.0,49.0,495925.0,,,0.5,0.5
1996-12-13,37.5,37.75,37.25,37.5,37.470149253731,6700.0,45.0,251050.0,,,0.5,0.0
1996-12-12,37.25,38.0,37.25,37.5,37.558282208589,16300.0,62.0,612200.0,,,0.75,0.25
1996-12-11,37.25,37.75,37.25,37.75,37.62972972973,18500.0,56.0,696150.0,,,0.5,0.5
1996-12-10,37.0,37.25,37.0,37.25,37.13202247191,8900.0,34.0,330475.0,,,0.25,0.25
1996-12-09,37.75,37.75,37.0,37.0,37.30787037037,10800.0,35.0,402925.0,,,0.75,-0.75
1996-12-06,37.25,37.75,37.25,37.25,37.409090909091,13200.0,65.0,493800.0,,,0.5,0.0
1996-12-05,37.0,37.75,37.0,37.25,37.403716216216,14800.0,70.0,553575.0,,,0.75,0.25
1996-12-04,37.5,37.75,37.25,37.25,37.420138888889,14400.0,63.0,538850.0,,,0.5,-0.25
1996-12-03,38.0,38.25,37.75,38.25,37.981741573034,17800.0,56.0,676075.0,,,0.5,0.25
1996-12-02,38.0,38.25,38.0,38.0,38.024390243902,12300.0,40.0,467700.0,,,0.25,0.0
1996-11-29,38.25,38.75,38.0,38.25,38.223247232472,27100.0,87.0,1035850.0,,,0.75,0.0
1996-11-28,37.25,38.25,37.25,38.0,37.918803418803,23400.0,65.0,887300.0,,,1.0,0.75
1996-11-27,37.75,37.75,37.25,37.5,37.513736263736,18200.0,49.0,682750.0,,,0.5,-0.25
1996-11-26,37.5,38.0,37.25,38.0,37.723557692308,10400.0,48.0,392325.0,,,0.75,0.5
1996-11-25,37.5,37.5,36.5,37.5,37.036290322581,31000.0,66.0,1148125.0,,,1.0,0.0
1996-11-22,38.0,38.25,37.75,38.0,37.995901639344,18300.0,78.0,695325.0,,,0.5,0.0
1996-11-21,38.0,38.25,38.0,38.0,38.127192982456,11400.0,43.0,434650.0,,,0.25,0.0
1996-11-20,38.25,38.25,37.75,38.0,38.044897959184,24500.0,59.0,932100.0,,,0.5,-0.25
1996-11-19,39.0,39.0,38.25,38.25,38.585555555556,22500.0,69.0,868175.0,,,0.75,-0.75
1996-11-18,39.0,39.5,38.75,39.0,39.094135802469,16200.0,67.0,633325.0,,,0.75,0.0
